"Number","Path","ArchiveTarget","ArchiveTargetExists","CurrentPathExists","Bucket","ActiveScopes","ActiveHitCount","AgentBoardHitCount","ReadmeHitCount","ProjectMasterPlanHitCount","ManifestHitCount","ReleaseNotesHitCount","NonArchiveDocsHitCount","ScriptsHitCount","TestsHitCount","OtherHitCount","ArchiveAuditHitCount","SourceFiles","ArchiveAuditFiles"
"673","docs/v8_028_second_product_prompt_v2_failed_trial_review_or_output_persistence_gate.md","docs/archive/phases/v8/v8_028_second_product_prompt_v2_failed_trial_review_or_output_persistence_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"674","docs/v8_029_runner_output_persistence_static_review_and_fix_gate.md","docs/archive/phases/v8/v8_029_runner_output_persistence_static_review_and_fix_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"675","docs/v8_030_runner_output_persistence_guard_static_code_fix_gate.md","docs/archive/phases/v8/v8_030_runner_output_persistence_guard_static_code_fix_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"676","docs/v8_031_second_product_retry_after_persistence_fix_decision_gate.md","docs/archive/phases/v8/v8_031_second_product_retry_after_persistence_fix_decision_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"677","docs/v8_032_second_product_post_persistence_fix_generation_authorization_gate.md","docs/archive/phases/v8/v8_032_second_product_post_persistence_fix_generation_authorization_gate.md","False","True","agent_board_plus_docs","agent_board;non_archive_docs","2","1","0","0","0","0","1","0","0","0","2",".agent_board/CHECKPOINT.md[1]; docs/prompt_artifact_schema_inventory.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"678","docs/v8_034_human_review_of_second_product_post_persistence_fix_output.md","docs/archive/phases/v8/v8_034_human_review_of_second_product_post_persistence_fix_output.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"679","docs/v8_035_route_B_second_product_accepted_candidate_evidence_package.md","docs/archive/phases/v8/v8_035_route_B_second_product_accepted_candidate_evidence_package.md","False","True","agent_board_plus_docs","agent_board;non_archive_docs","7","1","0","0","0","0","6","0","0","0","2",".agent_board/CHECKPOINT.md[1]; docs/commercial_delivery_review_plan_multi_color_mesh_sports_visor_v8_033.md[2]; docs/delivery_readiness_package_multi_color_mesh_sports_visor_v8_033.md[1]; docs/v9_015_sports_visor_delivery_readiness_package_gate.md[1]; docs/v9_017_sports_visor_commercial_delivery_review_planning_gate.md[2]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"680","docs/v8_036_route_B_multi_product_expansion_closeout.md","docs/archive/phases/v8/v8_036_route_B_multi_product_expansion_closeout.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"681","docs/v8_037_v8_product_loop_closeout_or_next_route_selection_gate.md","docs/archive/phases/v8/v8_037_v8_product_loop_closeout_or_next_route_selection_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"682","docs/v8_038_v8_product_loop_final_closeout.md","docs/archive/phases/v8/v8_038_v8_product_loop_final_closeout.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"683","docs/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md","docs/archive/phases/v8/v8_final_retouch_route_closeout_matte_ceramic_mug_v4.md","False","True","human_navigation_review","agent_board;readme;project_master_plan;non_archive_docs","8","4","1","1","0","0","2","0","0","0","3",".agent_board/CHECKPOINT.md[1]; .agent_board/HANDOFF.md[1]; .agent_board/RUN_STATE.md[1]; .agent_board/TASK_QUEUE.md[1]; PROJECT_MASTER_PLAN.md[1]; README.md[1]; docs/00_project_roadmap.md[1]; docs/prompt_artifact_schema_inventory.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]; docs/archive/phases/v8/v8_004_final_retouch_route_closeout.md[1]"
"684","docs/v8_next_route_decision_options.md","docs/archive/phases/v8/v8_next_route_decision_options.md","False","True","human_navigation_review","agent_board;readme;project_master_plan;non_archive_docs","7","4","1","1","0","0","1","0","0","0","3",".agent_board/CHECKPOINT.md[1]; .agent_board/HANDOFF.md[1]; .agent_board/RUN_STATE.md[1]; .agent_board/TASK_QUEUE.md[1]; PROJECT_MASTER_PLAN.md[1]; README.md[1]; docs/00_project_roadmap.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]; docs/archive/phases/v8/v8_005_next_route_decision_gate.md[1]"
"685","docs/v8_product_loop_final_closeout.md","docs/archive/phases/v8/v8_product_loop_final_closeout.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"686","docs/v9_001_delivery_readiness_scope_and_asset_selection_gate.md","docs/archive/phases/v9/v9_001_delivery_readiness_scope_and_asset_selection_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"687","docs/v9_002_delivery_readiness_package_gate.md","docs/archive/phases/v9/v9_002_delivery_readiness_package_gate.md","False","True","human_navigation_review","agent_board;readme;project_master_plan;non_archive_docs","7","4","1","1","0","0","1","0","0","0","2",".agent_board/CHECKPOINT.md[1]; .agent_board/HANDOFF.md[1]; .agent_board/RUN_STATE.md[1]; .agent_board/VALIDATION_LOG.md[1]; PROJECT_MASTER_PLAN.md[1]; README.md[1]; docs/00_project_roadmap.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"688","docs/v9_003_delivery_readiness_acceptance_criteria_gate.md","docs/archive/phases/v9/v9_003_delivery_readiness_acceptance_criteria_gate.md","False","True","human_navigation_review","agent_board;readme;project_master_plan;non_archive_docs","7","4","1","1","0","0","1","0","0","0","2",".agent_board/CHECKPOINT.md[1]; .agent_board/HANDOFF.md[1]; .agent_board/RUN_STATE.md[1]; .agent_board/VALIDATION_LOG.md[1]; PROJECT_MASTER_PLAN.md[1]; README.md[1]; docs/00_project_roadmap.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"689","docs/v9_004_delivery_readiness_review_or_closeout_decision_gate.md","docs/archive/phases/v9/v9_004_delivery_readiness_review_or_closeout_decision_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"690","docs/v9_005_commercial_delivery_review_planning_gate.md","docs/archive/phases/v9/v9_005_commercial_delivery_review_planning_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"691","docs/v9_006_commercial_delivery_review_execution_decision_gate.md","docs/archive/phases/v9/v9_006_commercial_delivery_review_execution_decision_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"692","docs/v9_007_commercial_delivery_review_docs_only_execution_gate.md","docs/archive/phases/v9/v9_007_commercial_delivery_review_docs_only_execution_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"693","docs/v9_008_commercial_delivery_review_result_decision_gate.md","docs/archive/phases/v9/v9_008_commercial_delivery_review_result_decision_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"694","docs/v9_009_final_retouch_action_package_gate.md","docs/archive/phases/v9/v9_009_final_retouch_action_package_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"695","docs/v9_010_final_retouch_execution_or_closeout_decision_gate.md","docs/archive/phases/v9/v9_010_final_retouch_execution_or_closeout_decision_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"696","docs/v9_011_real_retouch_execution_planning_gate.md","docs/archive/phases/v9/v9_011_real_retouch_execution_planning_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"697","docs/v9_012_real_retouch_execution_authorization_decision_gate.md","docs/archive/phases/v9/v9_012_real_retouch_execution_authorization_decision_gate.md","False","True","agent_board_plus_docs","agent_board;non_archive_docs","2","1","0","0","0","0","1","0","0","0","2",".agent_board/CHECKPOINT.md[1]; docs/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"698","docs/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md","docs/archive/phases/v9/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","4",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[2]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[2]"
"699","docs/v9_014_sports_visor_delivery_readiness_scope_and_asset_selection_gate.md","docs/archive/phases/v9/v9_014_sports_visor_delivery_readiness_scope_and_asset_selection_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"700","docs/v9_015_sports_visor_delivery_readiness_package_gate.md","docs/archive/phases/v9/v9_015_sports_visor_delivery_readiness_package_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"701","docs/v9_016_sports_visor_delivery_readiness_acceptance_criteria_gate.md","docs/archive/phases/v9/v9_016_sports_visor_delivery_readiness_acceptance_criteria_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"702","docs/v9_017_sports_visor_commercial_delivery_review_planning_gate.md","docs/archive/phases/v9/v9_017_sports_visor_commercial_delivery_review_planning_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"703","docs/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md","docs/archive/phases/v9/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md","False","True","agent_board_plus_docs","agent_board;non_archive_docs","2","1","0","0","0","0","1","0","0","0","2",".agent_board/CHECKPOINT.md[1]; docs/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"704","docs/v9_019_sports_visor_commercial_delivery_review_docs_only_execution_gate.md","docs/archive/phases/v9/v9_019_sports_visor_commercial_delivery_review_docs_only_execution_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"705","docs/v9_020_sports_visor_commercial_delivery_review_result_decision_gate.md","docs/archive/phases/v9/v9_020_sports_visor_commercial_delivery_review_result_decision_gate.md","False","True","agent_board_plus_docs","agent_board;non_archive_docs","2","1","0","0","0","0","1","0","0","0","2",".agent_board/CHECKPOINT.md[1]; docs/final_retouch_action_package_multi_color_mesh_sports_visor_v8_033.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"706","docs/v9_021_sports_visor_final_retouch_action_package_gate.md","docs/archive/phases/v9/v9_021_sports_visor_final_retouch_action_package_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"707","docs/v9_022_v9_delivery_readiness_layer_closeout_or_next_route_decision_gate.md","docs/archive/phases/v9/v9_022_v9_delivery_readiness_layer_closeout_or_next_route_decision_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"708","docs/v9_delivery_readiness_layer_closeout.md","docs/archive/phases/v9/v9_delivery_readiness_layer_closeout.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"709","docs/v9_delivery_readiness_layer_route_recommendation.md","docs/archive/phases/v9/v9_delivery_readiness_layer_route_recommendation.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","2",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"710","docs/v9_delivery_readiness_layer_route_selection_gate.md","docs/archive/phases/v9/v9_delivery_readiness_layer_route_selection_gate.md","False","True","agent_board_plus_docs","agent_board;non_archive_docs","2","1","0","0","0","0","1","0","0","0","2",".agent_board/CHECKPOINT.md[1]; docs/v14_108_three_month_visual_control_layer_goal_alignment_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
